Analog Data (All Points),,,,,,
"Memphis TN, City of - Gayoso+Pump+Station",,,,,,
6 Oct 2025 - 11 Oct 2025,,,,,,

,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
Date/Time,Flow Rate (GPM),Wet Well Level (Feet),Wet Well Level - Sea Level (Feet),Pump 1 Effluent Flow (GPM),Pump 2 Effluent Flow (GPM),Pump 3 Effluent Flow (GPM)
8 Oct 2025 05:06:27 PM,-287,14.18,209.06,-13,-13,-13
8 Oct 2025 05:04:27 PM,-223,14.03,208.99,-13,-13,-13
8 Oct 2025 05:02:27 PM,-159,14.03,208.85,-13,-13,-13
8 Oct 2025 05:00:27 PM,-287,14.03,208.92,-13,-13,-13
8 Oct 2025 04:58:27 PM,-287,14.26,209.06,-13,-13,-13
8 Oct 2025 04:56:27 PM,-223,14.48,209.21,-13,-13,-13
8 Oct 2025 04:54:27 PM,-287,14.26,209.14,-13,-13,-13
8 Oct 2025 04:52:31 PM,732,13.74,208.63,927,-13,-13
8 Oct 2025 04:52:28 PM,"2,197",13.67,208.56,"2,459",-13,-13
8 Oct 2025 04:52:27 PM,"2,325",13.67,208.56,"2,459",-13,-13
8 Oct 2025 04:52:23 PM,"5,318",13.74,208.49,"5,819",-13,-13
8 Oct 2025 04:52:18 PM,"8,948",13.67,208.49,"9,206",-13,-13
8 Oct 2025 04:50:27 PM,"11,560",13.67,208.49,"11,383",-13,-13
8 Oct 2025 04:48:27 PM,"11,432",13.52,208.56,"11,329",-13,-13
8 Oct 2025 04:46:27 PM,"11,560",13.67,208.56,"11,491",-13,-13
8 Oct 2025 04:44:27 PM,"11,687",13.74,208.63,"11,598",-13,-13
8 Oct 2025 04:42:27 PM,"11,687",13.74,208.63,"11,598",-13,-13
8 Oct 2025 04:40:27 PM,"11,878",13.89,208.63,"11,786",-13,-13
8 Oct 2025 04:38:27 PM,"11,878",13.74,208.70,"11,840",-13,-13
8 Oct 2025 04:36:27 PM,"12,133",13.74,208.70,"12,028",-13,-13
8 Oct 2025 04:34:27 PM,"12,324",13.96,208.78,"12,189",-13,-13
8 Oct 2025 04:32:27 PM,"12,324",14.03,208.78,"12,189",-13,-13
8 Oct 2025 04:30:27 PM,"12,451",13.96,208.85,"12,351",-13,-13
8 Oct 2025 04:28:27 PM,"12,642",13.96,208.92,"12,512",-13,-13
8 Oct 2025 04:26:27 PM,"12,706",13.96,208.99,"12,700",-13,-13
8 Oct 2025 04:24:27 PM,"12,961",14.18,208.99,"12,834",-13,-13
8 Oct 2025 04:22:27 PM,"13,025",14.18,208.99,"12,915",-13,-13
8 Oct 2025 04:20:27 PM,"13,025",14.18,208.99,"12,915",-13,-13
8 Oct 2025 04:18:27 PM,"12,897",14.03,208.92,"12,808",-13,-13
8 Oct 2025 04:16:27 PM,"12,706",13.96,208.85,"12,566",-13,-13
8 Oct 2025 04:14:27 PM,"13,025",13.96,208.92,"12,861",-13,-13
8 Oct 2025 04:12:46 PM,"12,706",14.33,209.28,"12,566",-13,-13
8 Oct 2025 04:12:41 PM,"11,560",14.48,209.35,"9,851",-13,-13
8 Oct 2025 04:12:36 PM,"9,267",14.48,209.35,"8,400",-13,-13
8 Oct 2025 04:12:31 PM,"5,828",14.48,209.42,"5,443",-13,-13
8 Oct 2025 04:12:27 PM,"2,707",14.55,209.42,"2,164",-13,-13
8 Oct 2025 04:12:26 PM,"2,070",14.55,209.42,"2,164",-13,-13
8 Oct 2025 04:12:15 PM,-223,14.62,209.50,-13,-13,-13
8 Oct 2025 04:10:27 PM,-223,14.55,209.42,-13,-13,-13
8 Oct 2025 04:08:27 PM,-223,14.48,209.35,-13,-13,-13
8 Oct 2025 04:06:27 PM,-223,14.48,209.35,-13,-13,-13
8 Oct 2025 04:04:27 PM,-287,14.48,209.28,-13,-13,-13
8 Oct 2025 04:02:27 PM,-287,14.48,209.28,-13,-13,-13
8 Oct 2025 04:00:27 PM,-223,14.33,209.28,-13,-13,-13
8 Oct 2025 03:58:27 PM,-223,14.33,209.21,-13,-13,-13
8 Oct 2025 03:56:27 PM,-287,14.26,209.14,-13,-13,-13
8 Oct 2025 03:54:27 PM,-287,14.18,208.99,-13,-13,-13
8 Oct 2025 03:52:27 PM,-287,14.03,208.85,-13,-13,-13
8 Oct 2025 03:50:27 PM,-287,13.96,208.78,-13,-13,-13
8 Oct 2025 03:48:27 PM,-287,13.96,208.85,-13,-13,-13
8 Oct 2025 03:46:27 PM,-287,14.03,208.99,-13,-13,-13
8 Oct 2025 03:44:27 PM,-287,14.26,209.14,-13,-13,-13
8 Oct 2025 03:42:27 PM,-223,14.18,208.99,-13,-13,-13
8 Oct 2025 03:40:55 PM,605,13.67,208.56,-13,-13,820
8 Oct 2025 03:40:51 PM,"1,815",13.67,208.49,-13,-13,"2,217"
8 Oct 2025 03:40:48 PM,"4,044",13.67,208.49,-13,-13,"5,389"
8 Oct 2025 03:40:42 PM,"8,375",13.67,208.49,-13,-13,"8,561"
8 Oct 2025 03:40:27 PM,"10,286",13.52,208.49,-13,-13,"10,254"
8 Oct 2025 03:38:27 PM,"10,350",13.67,208.49,-13,-13,"10,362"
8 Oct 2025 03:36:27 PM,"10,541",13.67,208.56,-13,-13,"10,496"
8 Oct 2025 03:34:27 PM,"10,732",13.67,208.56,-13,-13,"10,604"
8 Oct 2025 03:32:27 PM,"10,795",13.74,208.56,-13,-13,"10,765"
8 Oct 2025 03:30:27 PM,"10,859",13.74,208.63,-13,-13,"10,845"
8 Oct 2025 03:28:27 PM,"11,050",13.74,208.63,-13,-13,"10,899"
8 Oct 2025 03:26:27 PM,"11,114",13.89,208.70,-13,-13,"11,007"
8 Oct 2025 03:24:27 PM,"11,305",13.96,208.70,-13,-13,"11,195"
8 Oct 2025 03:22:27 PM,"11,369",13.96,208.78,-13,-13,"11,276"
8 Oct 2025 03:20:27 PM,"11,560",13.96,208.78,-13,-13,"11,464"
8 Oct 2025 03:18:27 PM,"11,560",13.96,208.85,-13,-13,"11,464"
8 Oct 2025 03:16:27 PM,"11,687",13.96,208.85,-13,-13,"11,544"
8 Oct 2025 03:14:27 PM,"11,878",14.03,208.92,-13,-13,"11,813"
8 Oct 2025 03:12:27 PM,"11,942",14.03,208.92,-13,-13,"11,840"
8 Oct 2025 03:10:27 PM,"12,197",14.03,208.99,-13,-13,"12,082"
8 Oct 2025 03:08:27 PM,"12,324",14.18,208.99,-13,-13,"12,189"
8 Oct 2025 03:06:27 PM,"12,388",14.18,209.06,-13,-13,"12,324"
8 Oct 2025 03:04:27 PM,"12,579",14.18,209.06,-13,-13,"12,485"
8 Oct 2025 03:02:27 PM,"12,706",14.18,209.06,-13,-13,"12,593"
8 Oct 2025 03:00:27 PM,"12,642",14.26,209.06,-13,-13,"12,485"
8 Oct 2025 02:58:28 PM,"12,579",14.26,209.06,-13,-13,"12,404"
8 Oct 2025 02:56:27 PM,"12,324",14.18,208.92,-13,-13,"12,136"
8 Oct 2025 02:54:27 PM,"12,706",14.18,208.99,-13,-13,"12,512"
8 Oct 2025 02:52:49 PM,"12,069",14.33,209.28,-13,-13,"12,055"
8 Oct 2025 02:52:43 PM,"10,095",14.48,209.35,-13,-13,"9,797"
8 Oct 2025 02:52:37 PM,"6,847",14.55,209.42,-13,-13,"6,061"
8 Oct 2025 02:52:31 PM,"2,388",14.55,209.42,-13,-13,"2,836"
8 Oct 2025 02:52:27 PM,287,14.62,209.50,-13,-13,363
8 Oct 2025 02:52:19 PM,-223,14.62,209.50,-13,-13,-13
8 Oct 2025 02:50:27 PM,-223,14.62,209.42,-13,-13,-13
8 Oct 2025 02:48:27 PM,-223,14.48,209.35,-13,-13,-13
8 Oct 2025 02:46:27 PM,-287,14.55,209.35,-13,-13,-13
8 Oct 2025 02:44:27 PM,-287,14.33,209.35,-13,-13,-13
8 Oct 2025 02:42:27 PM,-287,14.48,209.28,-13,-13,-13
8 Oct 2025 02:40:27 PM,-223,14.48,209.28,-13,-13,-13
8 Oct 2025 02:38:27 PM,-287,14.33,209.21,-13,-13,-13
8 Oct 2025 02:36:27 PM,-287,14.26,209.06,-13,-13,-13
8 Oct 2025 02:34:27 PM,-223,14.18,208.92,-13,-13,-13
8 Oct 2025 02:32:27 PM,-287,13.96,208.85,-13,-13,-13
8 Oct 2025 02:30:27 PM,-223,14.18,208.92,-13,-13,-13
8 Oct 2025 02:28:27 PM,-287,14.18,209.06,-13,-13,-13
8 Oct 2025 02:26:27 PM,-287,14.18,209.21,-13,-13,-13
8 Oct 2025 02:24:27 PM,-223,14.18,208.99,-13,-13,-13
8 Oct 2025 02:22:57 PM,223,13.74,208.63,-13,497,-13
8 Oct 2025 02:22:51 PM,"1,688",13.74,208.56,-13,"2,083",-13
8 Oct 2025 02:22:47 PM,"4,235",13.74,208.49,-13,"5,228",-13
8 Oct 2025 02:22:41 PM,"8,439",13.52,208.49,-13,"8,453",-13
8 Oct 2025 02:22:27 PM,"10,286",13.52,208.49,-13,"10,227",-13
8 Oct 2025 02:20:27 PM,"10,477",13.67,208.49,-13,"10,389",-13
8 Oct 2025 02:18:27 PM,"10,477",13.74,208.56,-13,"10,362",-13
8 Oct 2025 02:16:27 PM,"10,350",13.67,208.56,-13,"10,496",-13
8 Oct 2025 02:14:27 PM,"10,732",13.67,208.56,-13,"10,630",-13
8 Oct 2025 02:12:27 PM,"10,795",13.74,208.56,-13,"10,738",-13
8 Oct 2025 02:10:27 PM,"10,859",13.67,208.56,-13,"10,684",-13
8 Oct 2025 02:08:27 PM,"10,795",13.89,208.63,-13,"10,792",-13
8 Oct 2025 02:06:27 PM,"10,859",13.89,208.70,-13,"10,845",-13
8 Oct 2025 02:04:27 PM,"11,114",13.74,208.70,-13,"10,953",-13
8 Oct 2025 02:02:27 PM,"11,114",13.89,208.70,-13,"11,114",-13
8 Oct 2025 02:00:27 PM,"11,432",13.89,208.78,-13,"11,329",-13
8 Oct 2025 01:58:27 PM,"11,369",13.96,208.78,-13,"11,329",-13
8 Oct 2025 01:56:27 PM,"11,369",13.96,208.85,-13,"11,329",-13
8 Oct 2025 01:54:27 PM,"11,432",14.03,208.85,-13,"11,356",-13
8 Oct 2025 01:52:27 PM,"11,432",14.03,208.85,-13,"11,329",-13
8 Oct 2025 01:50:27 PM,"11,687",13.96,208.85,-13,"11,625",-13
8 Oct 2025 01:48:27 PM,"11,623",14.03,208.92,-13,"11,410",-13
8 Oct 2025 01:46:27 PM,"11,878",14.03,208.92,-13,"11,679",-13
8 Oct 2025 01:44:27 PM,"12,324",14.03,208.99,-13,"12,001",-13
8 Oct 2025 01:42:27 PM,"12,197",14.03,209.06,-13,"12,162",-13
8 Oct 2025 01:40:27 PM,"12,388",14.26,209.06,-13,"12,216",-13
8 Oct 2025 01:38:27 PM,"12,579",14.26,209.06,-13,"12,351",-13
8 Oct 2025 01:36:27 PM,"12,324",14.26,209.14,-13,"12,270",-13
8 Oct 2025 01:34:27 PM,"12,388",14.18,209.06,-13,"12,297",-13
8 Oct 2025 01:32:27 PM,"12,133",14.18,209.06,-13,"12,082",-13
8 Oct 2025 01:30:27 PM,"12,197",14.18,208.99,-13,"12,082",-13
8 Oct 2025 01:28:27 PM,"12,133",14.03,208.92,-13,"11,894",-13
8 Oct 2025 01:26:27 PM,"12,579",14.18,209.06,-13,"12,431",-13
8 Oct 2025 01:25:48 PM,"12,069",14.33,209.28,-13,"11,947",-13
8 Oct 2025 01:25:41 PM,"10,222",14.48,209.35,-13,"10,496",-13
8 Oct 2025 01:25:35 PM,"7,356",14.48,209.35,-13,"7,432",-13
8 Oct 2025 01:25:29 PM,"3,089",14.62,209.42,-13,309,-13
8 Oct 2025 01:25:16 PM,-287,14.62,209.50,-13,-13,-13
8 Oct 2025 01:24:27 PM,-287,14.62,209.42,-13,-13,-13
8 Oct 2025 01:22:27 PM,-287,14.55,209.42,-13,-13,-13
8 Oct 2025 01:20:27 PM,-287,14.48,209.42,-13,-13,-13
8 Oct 2025 01:18:27 PM,-223,14.55,209.35,-13,-13,-13
8 Oct 2025 01:16:27 PM,-287,14.55,209.35,-13,-13,-13
8 Oct 2025 01:14:27 PM,-223,14.48,209.28,-13,-13,-13
8 Oct 2025 01:12:27 PM,-287,14.26,209.14,-13,-13,-13
8 Oct 2025 01:10:27 PM,-223,14.26,208.99,-13,-13,-13
8 Oct 2025 01:08:27 PM,-223,14.18,208.92,-13,-13,-13
8 Oct 2025 01:06:27 PM,-287,13.96,208.92,-13,-13,-13
8 Oct 2025 01:04:27 PM,-223,14.18,208.99,-13,-13,-13
8 Oct 2025 01:02:27 PM,-223,14.33,209.14,-13,-13,-13
8 Oct 2025 01:00:27 PM,-287,14.48,209.21,-13,-13,-13
8 Oct 2025 12:58:27 PM,-287,14.03,208.85,-13,-13,-13
8 Oct 2025 12:57:46 PM,350,13.89,208.63,497,-13,-13
8 Oct 2025 12:57:40 PM,"1,879",13.67,208.56,"2,244",-13,-13
8 Oct 2025 12:57:39 PM,"2,452",13.74,208.56,"3,642",-13,-13
8 Oct 2025 12:57:34 PM,"6,592",13.67,208.49,"7,620",-13,-13
8 Oct 2025 12:57:28 PM,"10,286",13.67,208.49,"10,120",-13,-13
8 Oct 2025 12:56:27 PM,"11,560",13.52,208.49,"11,544",-13,-13
8 Oct 2025 12:54:27 PM,"11,623",13.67,208.49,"11,544",-13,-13
8 Oct 2025 12:52:27 PM,"11,814",13.67,208.56,"11,679",-13,-13
8 Oct 2025 12:50:27 PM,"11,878",13.67,208.56,"11,813",-13,-13
8 Oct 2025 12:48:27 PM,"12,133",13.74,208.63,"11,947",-13,-13
8 Oct 2025 12:46:27 PM,"12,197",13.74,208.63,"12,082",-13,-13
8 Oct 2025 12:44:27 PM,"12,324",13.74,208.70,"12,136",-13,-13
8 Oct 2025 12:42:27 PM,"12,133",13.89,208.70,"12,028",-13,-13
8 Oct 2025 12:40:27 PM,"12,324",13.96,208.70,"12,162",-13,-13
8 Oct 2025 12:38:27 PM,"12,388",13.96,208.78,"12,270",-13,-13
8 Oct 2025 12:36:27 PM,"12,388",13.96,208.85,"12,270",-13,-13
8 Oct 2025 12:34:27 PM,"12,642",13.96,208.85,"12,485",-13,-13
8 Oct 2025 12:32:27 PM,"12,579",13.96,208.92,"12,512",-13,-13
8 Oct 2025 12:30:27 PM,"12,770",14.03,208.92,"12,673",-13,-13
8 Oct 2025 12:28:27 PM,"12,961",14.18,208.99,"12,861",-13,-13
8 Oct 2025 12:26:27 PM,"13,152",14.18,209.06,"12,969",-13,-13
8 Oct 2025 12:24:27 PM,"13,025",14.26,209.06,"12,915",-13,-13
8 Oct 2025 12:22:27 PM,"13,025",14.26,208.99,"12,861",-13,-13
8 Oct 2025 12:20:27 PM,"12,770",14.18,208.99,"12,673",-13,-13
8 Oct 2025 12:18:27 PM,"12,642",13.96,208.92,"12,458",-13,-13
8 Oct 2025 12:16:27 PM,"12,961",14.03,208.92,"12,781",-13,-13
8 Oct 2025 12:14:48 PM,"12,579",14.33,209.28,"12,404",-13,-13
8 Oct 2025 12:14:42 PM,"11,178",14.55,209.35,"10,819",-13,-13
8 Oct 2025 12:14:36 PM,"7,738",14.55,209.35,"6,733",-13,-13
8 Oct 2025 12:14:30 PM,"3,153",14.55,209.42,"3,373",-13,-13
8 Oct 2025 12:14:27 PM,"1,115",14.55,209.50,605,-13,-13
8 Oct 2025 12:14:17 PM,-223,14.55,209.50,-13,-13,-13
8 Oct 2025 12:12:27 PM,-223,14.55,209.42,-13,-13,-13
8 Oct 2025 12:10:27 PM,-287,14.48,209.35,-13,-13,-13
8 Oct 2025 12:08:27 PM,-223,14.55,209.35,-13,-13,-13
8 Oct 2025 12:06:27 PM,-223,14.55,209.35,-13,-13,-13
8 Oct 2025 12:04:27 PM,-223,14.48,209.28,-13,-13,-13
8 Oct 2025 12:02:27 PM,-223,14.48,209.28,-13,-13,-13
8 Oct 2025 12:00:27 PM,-223,14.33,209.21,-13,-13,-13
8 Oct 2025 11:58:27 AM,-223,14.18,209.06,-13,-13,-13
8 Oct 2025 11:56:27 AM,-287,14.03,208.92,-13,-13,-13
8 Oct 2025 11:54:27 AM,-287,13.96,208.78,-13,-13,-13
8 Oct 2025 11:52:27 AM,-223,14.03,208.85,-13,-13,-13
8 Oct 2025 11:50:27 AM,-287,14.03,208.99,-13,-13,-13
8 Oct 2025 11:48:29 AM,-223,14.26,209.14,-13,-13,-13
8 Oct 2025 11:46:27 AM,-287,14.03,208.99,-13,-13,-13
8 Oct 2025 11:44:43 AM,605,13.67,208.56,-13,-13,"1,008"
8 Oct 2025 11:44:40 AM,"1,688",13.67,208.49,-13,-13,"2,648"
8 Oct 2025 11:44:37 AM,"3,344",13.67,208.49,-13,-13,"4,260"
8 Oct 2025 11:44:31 AM,"7,929",13.52,208.49,-13,-13,"7,808"
8 Oct 2025 11:44:27 AM,"9,713",13.67,208.49,-13,-13,"9,663"
8 Oct 2025 11:42:27 AM,"10,541",13.67,208.49,-13,-13,"10,442"
8 Oct 2025 11:40:27 AM,"10,541",13.67,208.49,-13,-13,"10,523"
8 Oct 2025 11:38:27 AM,"10,732",13.52,208.56,-13,-13,"10,684"
8 Oct 2025 11:36:27 AM,"10,859",13.67,208.56,-13,-13,"10,792"
8 Oct 2025 11:34:27 AM,"10,859",13.67,208.56,-13,-13,"10,819"
8 Oct 2025 11:32:27 AM,"11,114",13.74,208.63,-13,-13,"10,980"
8 Oct 2025 11:30:27 AM,"11,114",13.74,208.63,-13,-13,"11,060"
8 Oct 2025 11:28:27 AM,"11,305",13.74,208.70,-13,-13,"11,195"
8 Oct 2025 11:26:27 AM,"11,305",13.89,208.70,-13,-13,"11,195"
8 Oct 2025 11:24:27 AM,"11,369",13.96,208.70,-13,-13,"11,276"
8 Oct 2025 11:22:27 AM,"11,432",13.89,208.78,-13,-13,"11,410"
8 Oct 2025 11:20:27 AM,"11,623",13.89,208.78,-13,-13,"11,517"
8 Oct 2025 11:18:27 AM,"11,878",14.03,208.85,-13,-13,"11,706"
8 Oct 2025 11:16:27 AM,"11,878",13.96,208.85,-13,-13,"11,759"
8 Oct 2025 11:14:27 AM,"12,133",13.96,208.92,-13,-13,"12,001"
8 Oct 2025 11:12:27 AM,"12,133",14.03,208.92,-13,-13,"12,028"
8 Oct 2025 11:10:27 AM,"12,451",14.18,208.99,-13,-13,"12,270"
8 Oct 2025 11:08:27 AM,"12,579",14.26,208.99,-13,-13,"12,431"
8 Oct 2025 11:06:27 AM,"12,770",14.26,209.06,-13,-13,"12,619"
8 Oct 2025 11:04:27 AM,"12,897",14.26,209.06,-13,-13,"12,700"
8 Oct 2025 11:02:27 AM,"12,961",14.26,209.06,-13,-13,"12,781"
8 Oct 2025 11:00:27 AM,"12,897",14.26,209.06,-13,-13,"12,727"
8 Oct 2025 10:58:27 AM,"12,770",14.18,209.06,-13,-13,"12,593"
8 Oct 2025 10:56:27 AM,"12,451",14.03,208.92,-13,-13,"12,378"
8 Oct 2025 10:54:27 AM,"12,770",14.03,208.92,-13,-13,"12,619"
8 Oct 2025 10:52:37 AM,"12,961",14.48,209.28,-13,-13,"12,834"
8 Oct 2025 10:52:31 AM,"11,560",14.55,209.35,-13,-13,"11,383"
8 Oct 2025 10:52:27 AM,"10,031",14.48,209.35,-13,-13,"9,717"
8 Oct 2025 10:52:25 AM,"9,203",14.55,209.35,-13,-13,"8,426"
8 Oct 2025 10:52:20 AM,"6,082",14.62,209.42,-13,-13,"5,577"
8 Oct 2025 10:52:15 AM,"2,197",14.62,209.42,-13,-13,"2,352"
8 Oct 2025 10:52:04 AM,-287,14.55,209.50,-13,-13,-13
8 Oct 2025 10:50:27 AM,-223,14.62,209.42,-13,-13,-13
8 Oct 2025 10:48:27 AM,-287,14.55,209.42,-13,-13,-13
8 Oct 2025 10:46:27 AM,-223,14.48,209.35,-13,-13,-13
8 Oct 2025 10:44:27 AM,-287,14.48,209.35,-13,-13,-13
8 Oct 2025 10:42:27 AM,-223,14.55,209.28,-13,-13,-13
8 Oct 2025 10:40:27 AM,-223,14.48,209.28,-13,-13,-13
8 Oct 2025 10:38:27 AM,-223,14.33,209.14,-13,-13,-13
8 Oct 2025 10:36:27 AM,-223,14.18,209.06,-13,-13,-13
8 Oct 2025 10:34:27 AM,-287,14.03,208.92,-13,-13,-13
8 Oct 2025 10:32:27 AM,-223,13.96,208.85,-13,-13,-13
8 Oct 2025 10:30:27 AM,-287,13.96,208.92,-13,-13,-13
8 Oct 2025 10:28:27 AM,-287,14.18,209.06,-13,-13,-13
8 Oct 2025 10:26:27 AM,-287,14.33,209.21,-13,-13,-13
8 Oct 2025 10:24:27 AM,-287,13.96,208.85,-13,-13,-13
8 Oct 2025 10:23:38 AM,-32,13.67,208.63,-13,228,-13
8 Oct 2025 10:23:29 AM,"1,815",13.74,208.56,-13,"1,734",-13
8 Oct 2025 10:23:26 AM,"3,662",13.74,208.49,-13,"4,932",-13
8 Oct 2025 10:23:20 AM,"8,184",13.67,208.49,-13,"7,996",-13
8 Oct 2025 10:22:27 AM,"10,286",13.74,208.49,-13,"10,200",-13
8 Oct 2025 10:20:27 AM,"10,286",13.52,208.49,-13,"10,308",-13
8 Oct 2025 10:18:27 AM,"10,350",13.52,208.49,-13,"10,335",-13
8 Oct 2025 10:16:27 AM,"10,350",13.67,208.49,-13,"10,281",-13
8 Oct 2025 10:14:27 AM,"10,732",13.74,208.56,-13,"10,577",-13
8 Oct 2025 10:12:27 AM,"10,795",13.74,208.56,-13,"10,657",-13
8 Oct 2025 10:10:27 AM,"10,859",13.74,208.56,-13,"10,738",-13
8 Oct 2025 10:08:27 AM,"10,923",13.89,208.63,-13,"10,872",-13
8 Oct 2025 10:06:27 AM,"10,859",13.67,208.63,-13,"10,845",-13
8 Oct 2025 10:04:27 AM,"10,923",13.74,208.63,-13,"10,872",-13
8 Oct 2025 10:02:27 AM,"11,050",13.89,208.70,-13,"10,899",-13
8 Oct 2025 10:00:27 AM,"11,114",13.89,208.70,-13,"11,007",-13
8 Oct 2025 09:58:27 AM,"11,178",13.74,208.70,-13,"11,060",-13
8 Oct 2025 09:56:27 AM,"11,178",13.96,208.78,-13,"11,060",-13
8 Oct 2025 09:54:27 AM,"11,432",13.89,208.78,-13,"11,464",-13
8 Oct 2025 09:54:13 AM,"11,814",13.96,208.78,-13,"11,732",-13
8 Oct 2025 09:54:06 AM,"13,470",13.96,208.78,-13,"13,184",-13
8 Oct 2025 09:52:27 AM,"11,369",13.96,208.78,-13,"11,464",-13
8 Oct 2025 09:50:27 AM,"11,560",14.03,208.85,-13,"11,464",-13
8 Oct 2025 09:48:27 AM,"11,687",13.96,208.85,-13,"11,571",-13
8 Oct 2025 09:46:27 AM,"11,623",14.03,208.85,-13,"11,437",-13
8 Oct 2025 09:44:27 AM,"11,878",14.03,208.92,-13,"11,840",-13
8 Oct 2025 09:42:27 AM,"11,878",14.03,208.92,-13,"11,813",-13
8 Oct 2025 09:40:27 AM,"11,942",14.03,208.92,-13,"11,840",-13
8 Oct 2025 09:38:27 AM,"12,069",14.03,208.99,-13,"11,921",-13
8 Oct 2025 09:36:27 AM,"12,133",14.18,208.99,-13,"12,001",-13
8 Oct 2025 09:34:27 AM,"12,324",14.26,209.06,-13,"12,243",-13
8 Oct 2025 09:32:28 AM,"12,579",14.26,209.06,-13,"12,324",-13
8 Oct 2025 09:30:27 AM,"12,642",14.26,209.14,-13,"12,485",-13
8 Oct 2025 09:28:27 AM,"12,706",14.33,209.14,-13,"12,458",-13
8 Oct 2025 09:26:27 AM,"12,642",14.33,209.14,-13,"12,404",-13
8 Oct 2025 09:24:27 AM,"12,324",14.18,209.06,-13,"12,162",-13
8 Oct 2025 09:22:27 AM,"11,878",14.03,208.99,-13,"11,759",-13
8 Oct 2025 09:20:27 AM,"11,942",14.03,208.92,-13,"11,867",-13
8 Oct 2025 09:18:34 AM,"12,324",14.48,209.28,-13,"12,109",-13
8 Oct 2025 09:18:27 AM,"10,541",14.48,209.35,-13,"10,415",-13
8 Oct 2025 09:18:25 AM,"9,776",14.55,209.35,-13,"9,582",-13
8 Oct 2025 09:18:19 AM,"6,528",14.55,209.42,-13,"5,550",-13
8 Oct 2025 09:18:13 AM,"2,070",14.55,209.42,-13,"2,325",-13
8 Oct 2025 09:18:01 AM,-223,14.62,209.50,-13,-13,-13
8 Oct 2025 09:16:27 AM,-287,14.48,209.42,-13,-13,-13
8 Oct 2025 09:14:27 AM,-223,14.62,209.42,-13,-13,-13
8 Oct 2025 09:12:27 AM,-287,14.48,209.35,-13,-13,-13
8 Oct 2025 09:10:27 AM,-223,14.55,209.35,-13,-13,-13
8 Oct 2025 09:08:27 AM,-287,14.48,209.28,-13,-13,-13
8 Oct 2025 09:06:27 AM,-223,14.48,209.21,-13,-13,-13
8 Oct 2025 09:04:27 AM,-223,14.33,209.14,-13,-13,-13
8 Oct 2025 09:02:27 AM,-223,14.18,208.99,-13,-13,-13
8 Oct 2025 09:00:27 AM,-223,13.96,208.85,-13,-13,-13
8 Oct 2025 08:58:27 AM,-287,14.03,208.92,-13,-13,-13
8 Oct 2025 08:56:27 AM,-287,14.18,209.06,-13,-13,-13
8 Oct 2025 08:54:27 AM,-223,14.33,209.21,-13,-13,-13
8 Oct 2025 08:52:27 AM,-223,14.33,209.14,-13,-13,-13
8 Oct 2025 08:50:31 AM,860,13.74,208.63,"1,089",-13,-13
8 Oct 2025 08:50:28 AM,"2,134",13.67,208.56,"2,889",-13,-13
8 Oct 2025 08:50:27 AM,"2,707",13.67,208.56,"2,889",-13,-13
8 Oct 2025 08:50:24 AM,"5,254",13.74,208.49,"6,841",-13,-13
8 Oct 2025 08:50:18 AM,"9,585",13.67,208.49,"9,663",-13,-13
8 Oct 2025 08:48:27 AM,"11,687",13.67,208.49,"11,652",-13,-13
8 Oct 2025 08:46:27 AM,"11,814",13.67,208.49,"11,652",-13,-13
8 Oct 2025 08:44:27 AM,"11,942",13.67,208.56,"11,786",-13,-13
8 Oct 2025 08:42:27 AM,"11,878",13.74,208.56,"11,706",-13,-13
8 Oct 2025 08:40:27 AM,"12,069",13.74,208.63,"11,894",-13,-13
8 Oct 2025 08:38:27 AM,"12,197",13.89,208.63,"12,001",-13,-13
8 Oct 2025 08:36:27 AM,"12,069",13.74,208.70,"11,974",-13,-13
8 Oct 2025 08:34:27 AM,"12,324",13.89,208.78,"12,162",-13,-13
8 Oct 2025 08:32:27 AM,"12,451",13.96,208.78,"12,351",-13,-13
8 Oct 2025 08:30:27 AM,"12,770",13.96,208.78,"12,566",-13,-13
8 Oct 2025 08:28:27 AM,"12,897",14.03,208.85,"12,646",-13,-13
8 Oct 2025 08:26:27 AM,"12,897",13.96,208.92,"12,781",-13,-13
8 Oct 2025 08:24:27 AM,"12,897",14.18,208.92,"12,754",-13,-13
8 Oct 2025 08:22:27 AM,"13,216",14.18,208.99,"13,023",-13,-13
8 Oct 2025 08:20:27 AM,"13,152",14.18,209.06,"12,969",-13,-13
8 Oct 2025 08:18:27 AM,"13,152",14.18,208.99,"12,996",-13,-13
8 Oct 2025 08:16:27 AM,"13,152",14.18,208.99,"12,942",-13,-13
8 Oct 2025 08:14:27 AM,"12,961",14.03,208.92,"12,808",-13,-13
8 Oct 2025 08:12:27 AM,"13,025",14.03,208.85,"12,781",-13,-13
8 Oct 2025 08:10:27 AM,"13,534",14.26,209.06,"13,372",-13,-13
8 Oct 2025 08:09:50 AM,"12,897",14.48,209.28,"12,754",-13,-13
8 Oct 2025 08:09:44 AM,"11,432",14.55,209.35,"10,926",-13,-13
8 Oct 2025 08:09:39 AM,"9,012",14.48,209.35,"8,830",-13,-13
8 Oct 2025 08:09:34 AM,"5,764",14.55,209.42,"5,550",-13,-13
8 Oct 2025 08:09:29 AM,"2,070",14.62,209.42,"2,486",-13,-13
