,,\I-0300A.UNIT1@NET1\,\I-5005A.UNIT1@NET1\,\FI-405/415.UNIT1@NET1\
Date,,VALUE(\I-0300A.UNIT1@NET1\),VALUE(\I-5005A.UNIT1@NET1\),VALUE(\FI-405/415.UNIT1@NET1\)
2/11/2025,2025-02-11T22:00:00,187.125,128.9880676,106.4428558
2/11/2025,2025-02-11T23:00:00,187.125,127.5898972,104.5080032
2/12/2025,2025-02-12T00:00:00,187.125,125.5284348,99.35713959
2/12/2025,2025-02-12T01:00:00,187.125,123.127739,100.8296051
2/12/2025,2025-02-12T02:00:00,187.125,122.5929337,100.0983124
2/12/2025,2025-02-12T03:00:00,187.125,120.8265152,99.32517242
2/12/2025,2025-02-12T04:00:00,187.125,120.0140762,98.42082977
2/12/2025,2025-02-12T05:00:00,187.125,120.8956757,97.35447693
2/12/2025,2025-02-12T06:00:00,187.125,119.0627975,96.52991486
2/12/2025,2025-02-12T07:00:00,187.125,123.090889,97.64199829
2/12/2025,2025-02-12T08:00:00,187.125,121.1587906,97.21453857
2/12/2025,2025-02-12T09:00:00,187.125,120.4793396,99.37963104
2/12/2025,2025-02-12T10:00:00,187.125,119.585434,97.08333588
2/12/2025,2025-02-12T11:00:00,187.125,119.5736694,96.13690186
2/12/2025,2025-02-12T12:00:00,187.125,118.6343155,97.10416412
2/12/2025,2025-02-12T13:00:00,187.125,120.0544357,96.34122467
2/12/2025,2025-02-12T14:00:00,187.125,121.0041122,97.59999847
2/12/2025,2025-02-12T15:00:00,187.125,124.2834167,98.94649506
2/12/2025,2025-02-12T16:00:00,187.125,129.1207428,103.071785
2/12/2025,2025-02-12T17:00:00,187.125,135.3737335,106.937973
2/12/2025,2025-02-12T18:00:00,187.125,140.0671082,115.2987823
2/12/2025,2025-02-12T19:00:00,187.125,125.3778305,106.7939529
2/12/2025,2025-02-12T20:00:00,187.125,127.5368576,104.0135117
2/12/2025,2025-02-12T21:00:00,187.125,127.5234299,104.7222214
2/12/2025,2025-02-12T22:00:00,187.125,128.2823639,103.3523865
2/12/2025,2025-02-12T23:00:00,187.125,126.9976578,97.40881348
2/13/2025,2025-02-13T00:00:00,187.125,125.9310455,100.616539
2/13/2025,2025-02-13T01:00:00,187.125,124.5181427,102.6839066
2/13/2025,2025-02-13T02:00:00,187.125,125.0251846,102
2/13/2025,2025-02-13T03:00:00,187.125,122.2256851,100.4143143
2/13/2025,2025-02-13T04:00:00,187.125,120.7582703,98.7618103
2/13/2025,2025-02-13T05:00:00,187.125,119.1978226,98.68837738
2/13/2025,2025-02-13T06:00:00,187.125,117.9284744,94.58058929
2/13/2025,2025-02-13T07:00:00,187.125,120.9551849,105.4170837
2/13/2025,2025-02-13T08:00:00,187.125,119.0882416,84.54521179
2/13/2025,2025-02-13T09:00:00,187.125,124.4604568,93.33000183
2/13/2025,2025-02-13T10:00:00,187.125,122.3142624,96.35713959
2/13/2025,2025-02-13T11:00:00,187.125,121.1620712,97.125
2/13/2025,2025-02-13T12:00:00,187.125,119.2852402,96.13043213
2/13/2025,2025-02-13T13:00:00,187.125,119.7933655,95.17105103
2/13/2025,2025-02-13T14:00:00,187.125,119.3056183,95.11585236
2/13/2025,2025-02-13T15:00:00,187.125,118.5433655,95.38749695
2/13/2025,2025-02-13T16:00:00,187.125,117.5076294,94.69298553
2/13/2025,2025-02-13T17:00:00,187.125,116.688446,95.08333588
2/13/2025,2025-02-13T18:00:00,187.125,115.4967957,91.64286041
2/13/2025,2025-02-13T19:00:00,187.125,114.4479675,90.10134888
2/13/2025,2025-02-13T20:00:00,187.125,113.4382629,91.00294495
2/13/2025,2025-02-13T21:00:00,187.125,111.523674,89.41666412
2/13/2025,2025-02-13T22:00:00,187.125,112.5154648,90.64690399
2/13/2025,2025-02-13T23:00:00,187.125,111.035553,89.7028656
2/14/2025,2025-02-14T00:00:00,187.125,111.4364471,88.25847626
2/14/2025,2025-02-14T01:00:00,187.125,108.2796707,85.30101776
2/14/2025,2025-02-14T02:00:00,187.125,115.3787689,90
2/14/2025,2025-02-14T03:00:00,187.125,113.808197,90.08823395
2/14/2025,2025-02-14T04:00:00,187.125,112.3507156,90.46858978
2/14/2025,2025-02-14T05:00:00,187.125,110.4779892,87.90444183
2/14/2025,2025-02-14T06:00:00,187.125,107.3565979,86.96463013
2/14/2025,2025-02-14T07:00:00,187.125,112.503624,89.39414978
2/14/2025,2025-02-14T08:00:00,187.125,120.3493881,94.76721191
2/14/2025,2025-02-14T09:00:00,187.125,112.6614151,94.95017242
2/14/2025,2025-02-14T10:00:00,186.1517792,115.9742432,97.46499634
2/14/2025,2025-02-14T11:00:00,183.3062592,99.27750397,88.77214813
2/14/2025,2025-02-14T12:00:00,182.8354492,89.07187653,69.01618958
2/14/2025,2025-02-14T13:00:00,182.6266174,92.51489258,73.49282837
2/14/2025,2025-02-14T14:00:00,182.5733185,90.23213196,70.84121704
2/14/2025,2025-02-14T15:00:00,182.642807,95.33763885,69.41494751
2/14/2025,2025-02-14T16:00:00,182.6582642,95.93538666,72.47981262
2/14/2025,2025-02-14T17:00:00,182.6424255,94.82177734,74.19791412
2/14/2025,2025-02-14T18:00:00,182.6010284,89.78170776,68.90625
2/14/2025,2025-02-14T19:00:00,182.6314545,93.2509079,73
2/14/2025,2025-02-14T20:00:00,182.5171967,87.33849335,69.92714691
2/14/2025,2025-02-14T21:00:00,182.6386871,92.75881958,71.07216644
2/14/2025,2025-02-14T22:00:00,182.6212921,93.42342377,72.07216644
2/14/2025,2025-02-14T23:00:00,182.6091461,91.78390503,70
2/15/2025,2025-02-15T00:00:00,182.5812225,89.55479431,71.73587799
2/15/2025,2025-02-15T01:00:00,182.6610107,93.74121094,72.20149231
2/15/2025,2025-02-15T02:00:00,182.6781158,98.3137207,75.10964966
2/15/2025,2025-02-15T03:00:00,183.0151062,125.4339828,84.73750305
2/15/2025,2025-02-15T04:00:00,187.125,119.1098404,94.2130127
2/15/2025,2025-02-15T05:00:00,187.125,126.6718979,100.1645737
2/15/2025,2025-02-15T06:00:00,187.125,119.9581985,95.65662384
2/15/2025,2025-02-15T07:00:00,187.125,126.5308914,99.11513519
2/15/2025,2025-02-15T08:00:00,187.125,132.374115,101.7399979
2/15/2025,2025-02-15T09:00:00,187.125,124.7489319,105.0548782
2/15/2025,2025-02-15T10:00:00,187.125,129.6797943,104.5971222
2/15/2025,2025-02-15T11:00:00,187.125,137.1600342,112.9943466
2/15/2025,2025-02-15T12:00:00,187.125,130.1147308,111.5328979
2/15/2025,2025-02-15T13:00:00,187.125,134.3769379,111.4308548
2/15/2025,2025-02-15T14:00:00,187.125,135.1418762,116
2/15/2025,2025-02-15T15:00:00,187.125,134.4720001,114.3043442
2/15/2025,2025-02-15T16:00:00,187.125,134.6441956,113.9722214
2/15/2025,2025-02-15T17:00:00,187.125,132.7533112,100.0025482
2/15/2025,2025-02-15T18:00:00,187.125,133.9069977,111.8345108
2/15/2025,2025-02-15T19:00:00,187.125,131.5211639,121.9400482
2/15/2025,2025-02-15T20:00:00,187.125,138.8761292,117.2566452
2/15/2025,2025-02-15T21:00:00,187.125,138.3795471,118
2/15/2025,2025-02-15T22:00:00,187.125,137.5713348,118.3819427
2/15/2025,2025-02-15T23:00:00,187.125,145.900238,119.384613
2/16/2025,2025-02-16T00:00:00,187.125,151.1216125,124.0500031
2/16/2025,2025-02-16T01:00:00,187.125,148.8185272,126.9029846
2/16/2025,2025-02-16T02:00:00,187.125,148.7142944,125.2095108
2/16/2025,2025-02-16T03:00:00,187.125,149.4181671,126.6337204
2/16/2025,2025-02-16T04:00:00,187.125,147.4290771,125.4000015
2/16/2025,2025-02-16T05:00:00,187.125,146.1236572,123.9246063
2/16/2025,2025-02-16T06:00:00,187.125,149.1598206,125.3106613
2/16/2025,2025-02-16T07:00:00,187.125,148.0638885,124.7177429
2/16/2025,2025-02-16T08:00:00,187.125,148.4807434,124.094223
2/16/2025,2025-02-16T09:00:00,187.125,147.8323822,125.4691772
2/16/2025,2025-02-16T10:00:00,187.125,148.2166443,122.3288269
2/16/2025,2025-02-16T11:00:00,187.125,147.1245117,123.6505203
2/16/2025,2025-02-16T12:00:00,187.125,147.3733826,118.3048401
2/16/2025,2025-02-16T13:00:00,187.125,147.230957,117.75
2/16/2025,2025-02-16T14:00:00,187.125,150.7607422,124.2450943
2/16/2025,2025-02-16T15:00:00,187.125,149.3865814,125.4316635
2/16/2025,2025-02-16T16:00:00,187.125,147.546402,126.1627884
2/16/2025,2025-02-16T17:00:00,187.125,148.0783844,125.3059006
2/16/2025,2025-02-16T18:00:00,187.125,147.6465759,125.8422623
2/16/2025,2025-02-16T19:00:00,187.125,145.5647125,122.4208832
2/16/2025,2025-02-16T20:00:00,187.125,146.717926,124.2598038
2/16/2025,2025-02-16T21:00:00,187.125,145.436615,123.8059692
2/16/2025,2025-02-16T22:00:00,187.125,144.1590424,123.5585175
2/16/2025,2025-02-16T23:00:00,187.125,144.9096375,122.3499985
2/17/2025,2025-02-17T00:00:00,187.125,132.8307648,115.3811874
2/17/2025,2025-02-17T01:00:00,187.125,133.1627045,108.4166641
2/17/2025,2025-02-17T02:00:00,187.125,133.4418182,108.8199997
2/17/2025,2025-02-17T03:00:00,187.125,132.0346985,111.5172424
2/17/2025,2025-02-17T04:00:00,187.125,131.9769592,104.4921188
2/17/2025,2025-02-17T05:00:00,187.125,131.2047119,103.3478241
2/17/2025,2025-02-17T06:00:00,187.125,130.4644318,103
2/17/2025,2025-02-17T07:00:00,187.125,130.0221405,105.5731735
2/17/2025,2025-02-17T08:00:00,187.125,147.4409027,112.3270035
2/17/2025,2025-02-17T09:00:00,187.125,149.950592,118.6184235
2/17/2025,2025-02-17T10:00:00,187.125,149.7343445,119.9642868
2/17/2025,2025-02-17T11:00:00,187.125,151.9337158,121.1293106
2/17/2025,2025-02-17T12:00:00,187.125,150.233017,123.3780518
2/17/2025,2025-02-17T13:00:00,187.125,150.8442078,122.1350937
2/17/2025,2025-02-17T14:00:00,187.125,150.61763,122.9556961
2/17/2025,2025-02-17T15:00:00,187.125,150.474762,121.1532288
2/17/2025,2025-02-17T16:00:00,187.125,149.6124573,116.8552628
2/17/2025,2025-02-17T17:00:00,187.125,149.377533,118.3815765
2/17/2025,2025-02-17T18:00:00,187.125,149.8178864,118.8068771
2/17/2025,2025-02-17T19:00:00,187.125,149.9516754,119.0606079
2/17/2025,2025-02-17T20:00:00,187.125,146.6065826,117.1995621
2/17/2025,2025-02-17T21:00:00,187.125,147.5419312,116.7764435
2/17/2025,2025-02-17T22:00:00,187.125,146.1592712,117.2619019
2/17/2025,2025-02-17T23:00:00,187.125,146.0587769,121.1315765
2/18/2025,2025-02-18T00:00:00,187.125,146.0394135,122.1302948
2/18/2025,2025-02-18T01:00:00,187.125,142.3642883,120.0870819
2/18/2025,2025-02-18T02:00:00,187.125,144.5619965,121.602272
2/18/2025,2025-02-18T03:00:00,187.125,142.3420563,119.816803
2/18/2025,2025-02-18T04:00:00,187.125,142.7449951,118.2302628
2/18/2025,2025-02-18T05:00:00,187.125,140.275589,117.897728
2/18/2025,2025-02-18T06:00:00,187.125,140.8233032,116.571022
2/18/2025,2025-02-18T07:00:00,187.125,138.3062897,117.0060959
2/18/2025,2025-02-18T08:00:00,187.125,136.9269867,114.5049057
2/18/2025,2025-02-18T09:00:00,187.125,144.7119904,120.0131607
2/18/2025,2025-02-18T10:00:00,187.125,147.0575867,119.7056427
2/18/2025,2025-02-18T11:00:00,187.125,144.8600464,116.5138855
2/18/2025,2025-02-18T12:00:00,187.125,144.587265,116.875
2/18/2025,2025-02-18T13:00:00,187.125,144.8790894,113.5921021
2/18/2025,2025-02-18T14:00:00,187.125,145.8588562,109.3372116
2/18/2025,2025-02-18T15:00:00,187.125,142.717804,118.0738602
2/18/2025,2025-02-18T16:00:00,187.125,141.6521912,117.07547
2/18/2025,2025-02-18T17:00:00,187.125,139.8792267,116.2835846
2/18/2025,2025-02-18T18:00:00,187.125,137.6383209,114.3571396
2/18/2025,2025-02-18T19:00:00,187.125,137.299469,113.4000015
2/18/2025,2025-02-18T20:00:00,187.125,135.8660736,113.1746063
2/18/2025,2025-02-18T21:00:00,187.125,135.7342224,111.6527786
2/18/2025,2025-02-18T22:00:00,187.125,133.730072,110.585228
2/18/2025,2025-02-18T23:00:00,187.125,135.2995911,110.7888184
2/19/2025,2025-02-19T00:00:00,187.125,134.5022736,110.1764679
2/19/2025,2025-02-19T01:00:00,187.125,133.1528931,107.8571396
2/19/2025,2025-02-19T02:00:00,187.125,135.1117554,108.25
2/19/2025,2025-02-19T03:00:00,187.125,133.9252014,109.5854721
2/19/2025,2025-02-19T04:00:00,187.125,134.3913269,109.6268082
2/19/2025,2025-02-19T05:00:00,187.125,133.4983368,107.6447372
2/19/2025,2025-02-19T06:00:00,187.125,133.7433319,108.1859741
2/19/2025,2025-02-19T07:00:00,187.125,132.8197174,107.9268265
2/19/2025,2025-02-19T08:00:00,186.3717957,141.5332336,109.2333298
2/19/2025,2025-02-19T09:00:00,187.125,145.9046021,111.0048065
2/19/2025,2025-02-19T10:00:00,187.125,145.9812622,112.9827576
2/19/2025,2025-02-19T11:00:00,187.1246338,145.1965637,111.6388855
2/19/2025,2025-02-19T12:00:00,186.991745,145.7031097,110.8499985
2/19/2025,2025-02-19T13:00:00,187.125,147.4810028,111.7099991
2/19/2025,2025-02-19T14:00:00,187.125,149.6327515,115.727272
2/19/2025,2025-02-19T15:00:00,187.125,148.1737671,120.5367661
2/19/2025,2025-02-19T16:00:00,187.125,150.4775848,122.5614014
2/19/2025,2025-02-19T17:00:00,187.125,155.3414307,124.7600021
2/19/2025,2025-02-19T18:00:00,187.125,143.0952911,119.6470566
2/19/2025,2025-02-19T19:00:00,187.125,143.4907379,119.25
2/19/2025,2025-02-19T20:00:00,187.125,144.8861694,119.1111145
2/19/2025,2025-02-19T21:00:00,187.125,146.1347351,119.2175903
2/19/2025,2025-02-19T22:00:00,187.125,148.2806549,121.7091827
2/19/2025,2025-02-19T23:00:00,187.125,149.8427582,123.1923065
2/20/2025,2025-02-20T00:00:00,187.125,151.1307678,121.8801041
2/20/2025,2025-02-20T01:00:00,187.125,141.5252838,119.8333359
2/20/2025,2025-02-20T02:00:00,187.125,142.2075653,116.9798965
2/20/2025,2025-02-20T03:00:00,187.125,142.7755432,115.8223648
2/20/2025,2025-02-20T04:00:00,187.125,143.7168427,116.4801102
2/20/2025,2025-02-20T05:00:00,187.125,143.5557404,118.2307663
2/20/2025,2025-02-20T06:00:00,187.125,142.7833557,118.3026352
2/20/2025,2025-02-20T07:00:00,187.125,143.0133514,116.0304871
2/20/2025,2025-02-20T08:00:00,187.125,143.5786438,117.6842117
2/20/2025,2025-02-20T09:00:00,187.125,148.9204712,119.53125
2/20/2025,2025-02-20T10:00:00,187.125,148.3981018,118.8000031
2/20/2025,2025-02-20T11:00:00,187.125,149.0921326,119.5454559
2/20/2025,2025-02-20T12:00:00,187.125,150.7831116,121.346489
2/20/2025,2025-02-20T13:00:00,187.125,147.3307953,120.7236862
2/20/2025,2025-02-20T14:00:00,187.125,148.6743622,121.9901352
2/20/2025,2025-02-20T15:00:00,187.125,149.0800323,122.8702545
2/20/2025,2025-02-20T16:00:00,187.125,148.2789154,124.4485321
2/20/2025,2025-02-20T17:00:00,187.125,140.7210388,119.0117645
2/20/2025,2025-02-20T18:00:00,187.125,142.6112823,116.7785721
2/20/2025,2025-02-20T19:00:00,187.125,144.0006866,118.1911774
2/20/2025,2025-02-20T20:00:00,187.125,148.559967,120.3445969
2/20/2025,2025-02-20T21:00:00,187.125,148.4297943,122.0729141
2/20/2025,2025-02-20T22:00:00,187.125,150.4102783,124.7990646
2/20/2025,2025-02-20T23:00:00,187.125,151.6358948,123.6990433
2/21/2025,2025-02-21T00:00:00,187.125,147.8421326,121.0555573
2/21/2025,2025-02-21T01:00:00,187.125,146.7613831,119.7983856
2/21/2025,2025-02-21T02:00:00,187.125,147.890274,122.8301773
2/21/2025,2025-02-21T03:00:00,187.125,146.7728119,122.5952377
2/21/2025,2025-02-21T04:00:00,187.125,147.035675,120.326088
2/21/2025,2025-02-21T05:00:00,187.125,146.6849518,121.2696075
2/21/2025,2025-02-21T06:00:00,187.125,147.1569824,121.3525162
2/21/2025,2025-02-21T07:00:00,187.125,145.7859344,119.9166641
2/21/2025,2025-02-21T08:00:00,187.125,147.1190948,119.68293
2/21/2025,2025-02-21T09:00:00,187.125,146.9691925,119.1209641
2/21/2025,2025-02-21T10:00:00,187.125,147.4070282,114.2140732
2/21/2025,2025-02-21T11:00:00,187.125,150.1959991,116.9000015
2/21/2025,2025-02-21T12:00:00,187.125,147.9275513,119.7563324
2/21/2025,2025-02-21T13:00:00,187.125,148.7737885,123
2/21/2025,2025-02-21T14:00:00,187.125,147.184845,119.125
2/21/2025,2025-02-21T15:00:00,187.125,147.0290527,120.2808228
2/21/2025,2025-02-21T16:00:00,187.125,147.2445984,120.259552
2/21/2025,2025-02-21T17:00:00,187.125,148.0222473,121.9768066
2/21/2025,2025-02-21T18:00:00,187.125,147.762146,122.8928604
2/21/2025,2025-02-21T19:00:00,187.125,146.8990936,121.7328186
2/21/2025,2025-02-21T20:00:00,187.125,147.6968384,122.5996552
2/21/2025,2025-02-21T21:00:00,187.125,148.4592438,121.6824341
2/21/2025,2025-02-21T22:00:00,187.125,147.8976288,122.1785736
2/21/2025,2025-02-21T23:00:00,187.125,146.3563843,123.5071945
2/22/2025,2025-02-22T00:00:00,187.125,146.3701935,120.5556946
2/22/2025,2025-02-22T01:00:00,187.125,146.8980255,121.7083359
2/22/2025,2025-02-22T02:00:00,187.125,147.1158905,121.2241364
2/22/2025,2025-02-22T03:00:00,187.125,147.0088348,121.5267868
2/22/2025,2025-02-22T04:00:00,187.125,147.1745758,121.7909546
2/22/2025,2025-02-22T05:00:00,187.125,146.9304199,121.6919327
2/22/2025,2025-02-22T06:00:00,187.125,145.5903015,120.679924
2/22/2025,2025-02-22T07:00:00,187.125,145.5968933,120.9791641
2/22/2025,2025-02-22T08:00:00,187.125,145.3290863,120.1757813
2/22/2025,2025-02-22T09:00:00,187.125,145.5440063,120.3541641
2/22/2025,2025-02-22T10:00:00,187.125,147.5898132,121.5921021
2/22/2025,2025-02-22T11:00:00,187.125,147.8925323,122.4161606
2/22/2025,2025-02-22T12:00:00,187.125,147.480484,122.3269806
2/22/2025,2025-02-22T13:00:00,187.125,147.0935669,122.6463547
2/22/2025,2025-02-22T14:00:00,187.125,148.0441895,122.3928604
2/22/2025,2025-02-22T15:00:00,187.125,148.2914734,122.578125
2/22/2025,2025-02-22T16:00:00,187.125,148.1695251,122.5549545
2/22/2025,2025-02-22T17:00:00,187.125,147.8414764,123.0081711
2/22/2025,2025-02-22T18:00:00,187.125,149.2866974,125.8173065
2/22/2025,2025-02-22T19:00:00,187.125,147.4011383,123.5203705
2/22/2025,2025-02-22T20:00:00,187.125,146.9460754,124.390625
2/22/2025,2025-02-22T21:00:00,187.125,148.6076355,124.548912
2/22/2025,2025-02-22T22:00:00,187.125,147.8545685,124.2236862
2/22/2025,2025-02-22T23:00:00,187.125,147.7903442,124.6006851
2/23/2025,2025-02-23T00:00:00,187.125,144.2649689,118.013298
2/23/2025,2025-02-23T01:00:00,187.125,145.7423096,117.0833359
2/23/2025,2025-02-23T02:00:00,187.125,144.9233704,116.2629013
2/23/2025,2025-02-23T03:00:00,187.125,146.3656616,116.2875824
2/23/2025,2025-02-23T04:00:00,187.125,144.9616089,115.2847214
2/23/2025,2025-02-23T05:00:00,187.125,145.2434387,116.0594177
2/23/2025,2025-02-23T06:00:00,187.125,145.1747437,114.6785736
2/23/2025,2025-02-23T07:00:00,187.125,144.437088,115.179718
2/23/2025,2025-02-23T08:00:00,187.125,144.7921143,115.0706558
2/23/2025,2025-02-23T09:00:00,187.125,145.4867249,114.6260757
2/23/2025,2025-02-23T10:00:00,187.125,146.1853333,113.4791641
2/23/2025,2025-02-23T11:00:00,187.125,145.9294434,114.9756088
2/23/2025,2025-02-23T12:00:00,187.125,146.6055298,116.4851456
2/23/2025,2025-02-23T13:00:00,187.125,146.0135498,123.5819855
2/23/2025,2025-02-23T14:00:00,187.125,145.827774,122.2985916
2/23/2025,2025-02-23T15:00:00,187.125,145.6372833,123.0993805
2/23/2025,2025-02-23T16:00:00,187.125,145.597168,123.5801849
2/23/2025,2025-02-23T17:00:00,187.125,144.1446991,123.4788742
2/23/2025,2025-02-23T18:00:00,187.125,145.6371002,122.3681946
2/23/2025,2025-02-23T19:00:00,187.125,144.4467468,121.3076935
2/23/2025,2025-02-23T20:00:00,187.125,145.5239868,122.5
2/23/2025,2025-02-23T21:00:00,187.125,145.3851471,122.5100784
2/23/2025,2025-02-23T22:00:00,187.125,145.6240082,122.6880646
2/23/2025,2025-02-23T23:00:00,187.125,145.2423096,122.4392166
2/24/2025,2025-02-24T00:00:00,187.125,144.7045441,120.5679245
2/24/2025,2025-02-24T01:00:00,187.125,143.4116516,120.2352142
2/24/2025,2025-02-24T02:00:00,187.125,144.6620789,121.524765
2/24/2025,2025-02-24T03:00:00,187.125,142.6688232,121.8902435
2/24/2025,2025-02-24T04:00:00,187.125,143.3909302,120.7004929
2/24/2025,2025-02-24T05:00:00,187.125,142.7830353,120.2261887
2/24/2025,2025-02-24T06:00:00,187.125,142.3091888,120.8176956
2/24/2025,2025-02-24T07:00:00,187.125,143.7538452,121.2534485
2/24/2025,2025-02-24T08:00:00,187.125,142.7188263,121.6034927
2/24/2025,2025-02-24T09:00:00,187.125,145.5724945,121.0921021
2/24/2025,2025-02-24T10:00:00,187.125,145.7449951,121.5615768
2/24/2025,2025-02-24T11:00:00,187.125,147.3011169,121.4495087
2/24/2025,2025-02-24T12:00:00,187.125,149.0766602,123.1443329
2/24/2025,2025-02-24T13:00:00,187.125,149.0856018,126.6857147
2/24/2025,2025-02-24T14:00:00,187.125,145.5754852,124.5530319
2/24/2025,2025-02-24T15:00:00,187.125,145.2336731,123.3809967
2/24/2025,2025-02-24T16:00:00,187.125,145.0261536,120.8706589
2/24/2025,2025-02-24T17:00:00,187.125,145.6681519,123.4230804
2/24/2025,2025-02-24T18:00:00,187.125,145.2034607,117.0349655
2/24/2025,2025-02-24T19:00:00,187.125,144.8740997,116.024765
2/24/2025,2025-02-24T20:00:00,187.125,146.1298065,118.5783615
2/24/2025,2025-02-24T21:00:00,187.125,144.7652435,118.5066376
2/24/2025,2025-02-24T22:00:00,187.125,145.4754944,120.1847839
2/24/2025,2025-02-24T23:00:00,187.125,146.1845703,118.5861588
2/25/2025,2025-02-25T00:00:00,187.125,144.9573669,118.1981735
2/25/2025,2025-02-25T01:00:00,187.125,144.1944885,119.5307007
2/25/2025,2025-02-25T02:00:00,187.125,144.6352081,118.780304
2/25/2025,2025-02-25T03:00:00,187.125,144.1124115,118.4550018
2/25/2025,2025-02-25T04:00:00,187.125,143.4793091,117.3494873
2/25/2025,2025-02-25T05:00:00,187.125,142.5654602,118.4736862
2/25/2025,2025-02-25T06:00:00,187.125,143.1255341,118.0929184
2/25/2025,2025-02-25T07:00:00,187.125,143.3534851,118.1999969
2/25/2025,2025-02-25T08:00:00,187.125,143.782547,117.3179855
2/25/2025,2025-02-25T09:00:00,187.125,145.23909,116.9310379
2/25/2025,2025-02-25T10:00:00,187.125,145.8858185,117.9000015
2/25/2025,2025-02-25T11:00:00,187.125,145.2380524,119.8684235
2/25/2025,2025-02-25T12:00:00,187.125,145.8648682,120.8317795
2/25/2025,2025-02-25T13:00:00,187.125,146.6889496,119.75
2/25/2025,2025-02-25T14:00:00,187.125,145.7703857,122.4264679
2/25/2025,2025-02-25T15:00:00,187.125,145.3917847,121.2290726
2/25/2025,2025-02-25T16:00:00,187.125,146.0031738,123.1818161
2/25/2025,2025-02-25T17:00:00,187.125,144.8667908,121.3541641
2/25/2025,2025-02-25T18:00:00,187.125,146.8309479,121.384613
2/25/2025,2025-02-25T19:00:00,187.125,145.7605438,121.705986
2/25/2025,2025-02-25T20:00:00,187.125,144.9828644,121.8060379
2/25/2025,2025-02-25T21:00:00,187.125,146.2796021,122.8000031
2/25/2025,2025-02-25T22:00:00,187.125,145.2112274,122.2071457
2/25/2025,2025-02-25T23:00:00,187.125,145.9517517,121.4238358
2/26/2025,2025-02-26T00:00:00,187.125,145.5668793,122.2977524
2/26/2025,2025-02-26T01:00:00,187.125,145.1750031,120.7009811
2/26/2025,2025-02-26T02:00:00,187.125,145.0687561,121.0079117
2/26/2025,2025-02-26T03:00:00,187.125,145.1953888,122.4477997
2/26/2025,2025-02-26T04:00:00,187.125,143.5166626,119.8950348
2/26/2025,2025-02-26T05:00:00,187.125,142.7829895,120.9407883
2/26/2025,2025-02-26T06:00:00,187.125,144.0440063,121.7254868
